Molecule_ID,SMILES,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181
SRI-1052869-001.txt,COc1ccccc1-c1nc(CC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(O)=O)cs1,0.99578948,1,0.999024932,0.988136675,0.969891088,0.940077651,0.896125731,0.845525621,0.782441688,0.710345765,0.636609955,0.56714376,0.503335914,0.447299062,0.398929789,0.357770109,0.322844952,0.293297443,0.268329797,0.246893079,0.228810004,0.213504394,0.200355752,0.189334531,0.180219124,0.172418582,0.166139736,0.160939374,0.156965234,0.15423209,0.152428214,0.15141769,0.151673275,0.152747327,0.154792015,0.157934393,0.162246852,0.167417666,0.173445358,0.180547102,0.188649029,0.197556125,0.207312713,0.21805471,0.229492551,0.241664648,0.254637482,0.26814808,0.281862557,0.296173893,0.310492616,0.325072835,0.339619074,0.354224407,0.368466307,0.3822842,0.395616036,0.409052766,0.422845543,0.437248477,0.451926202,0.466132645,0.47979689,0.491932053,0.502109692,0.510511526,0.517276429,0.523409014,0.531273084,0.541427086,0.552479332,0.562163528,0.567196946,0.567154102,0.564607107,0.560854573,0.557493544,0.555827064,0.555246456,0.555338053,0.556098901,0.55665144,0.557268983,0.557396037,0.557001578,0.555986621,0.554560954,0.55264332,0.550001773,0.546447207,0.541876208,0.535990344,0.529054066,0.520430625,0.510542551,0.499181534,0.486353483,0.472183975,0.456845862,0.440667124,0.424024489,0.406932732,0.389227864,0.371608685,0.353849154,0.335584361,0.317196946,0.298378137,0.279089523,0.259413837,0.239095492,0.218660434,0.198039227,0.17741802,0.157124791,0.137629344,0.119144422,0.101807421,0.0862152,0.072121038,0.059799727,0.049282291,0.04036633,0.032840579,0.026725722,0.021611048,0.017632476,0.014342361,0.011884008,0.009930918,0.008270348,0.00706481,0.006125199,0.005325939,0.004624185,0.004061305,0.00365355,0.003325572,0.002979866,0.002694733,0.002411077,0.002199812,0.001978206,0.001786147,0.001610339,0.001474421,0.001399075,0.001363618,0.001307477,0.001165649,0.000998706,0.000846536,0.000726869,0.000645613,0.000587995,0.000543674,0.000508217,0.000471283,0.000434348,0.000394459,0.000351615,0.000304339,0.000249676,0.000206833,0.000165466,0.0001241,7.24E-05,0.000103416,0.000115235,9.6E-05,8.57E-05,9.9E-05,2.66E-05,4.43E-06,0,3.55E-05,7.39E-06,2.07E-05,5.47E-05,6.5E-05,4.43E-06
SRI-1052911-001.txt,OC(=O)[C@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(Br)cc1,0.99374367,1,0.996480815,0.982795093,0.957378754,0.9221869,0.877219531,0.826386852,0.773325357,0.721515127,0.673967021,0.633105368,0.599321188,0.573083706,0.552359614,0.535897646,0.523072171,0.511263348,0.499571832,0.487059173,0.473177942,0.456872383,0.438768129,0.418044037,0.395560352,0.371238871,0.345118694,0.318685702,0.291822586,0.26570241,0.241064202,0.218873782,0.199428328,0.182786491,0.169304101,0.158777826,0.150996516,0.145580881,0.141893556,0.140388127,0.139938453,0.140306013,0.14138914,0.142702969,0.144329615,0.146339461,0.148963209,0.151942786,0.154758134,0.157225474,0.159329165,0.161057476,0.162574636,0.163720326,0.164459355,0.164674417,0.164682237,0.164557111,0.1645532,0.165026335,0.165186654,0.16454929,0.163329306,0.161241256,0.157890209,0.152955529,0.147219257,0.141166258,0.136712533,0.134253014,0.13304085,0.130174669,0.124199874,0.114264041,0.101774843,0.088769497,0.076252928,0.065132302,0.055779089,0.047485542,0.040279032,0.034210393,0.029095843,0.024759425,0.020931333,0.017928295,0.015269355,0.013142202,0.011269214,0.00986154,0.008715849,0.00777349,0.006999269,0.006225048,0.00550166,0.005200574,0.004809553,0.004348149,0.004093986,0.003636492,0.003362777,0.003331496,0.003120344,0.002885732,0.002627658,0.002432148,0.002486891,0.002252279,0.002189715,0.002217087,0.00189645,0.001642287,0.001454597,0.001415495,0.001591454,0.001298188,0.001251266,0.000848515,0.000868066,0.000918898,0.00095018,0.000633453,0.000871976,0.000707747,0.000840694,0.000871976,0.000727298,0.000817233,0.000633453,0.000742939,0.000719478,0.000649094,0.000523968,0.000430123,0.00075858,0.000621723,0.000664735,0.000469225,0.000473135,0.000480955,0.000269804,0.000367559,0.000367559,0.00037929,0.000363649,0.000441853,0.000449674,0.000426212,0.00038711,0.000324547,0.000277625,0.000246343,0.000226792,0.000218972,0.000226792,0.000238523,0.000246343,0.000254163,0.000258074,0.000261984,0.000269804,0.000269804,0.000265894,0.000265894,0.000269804,0.000277625,0.000254163,0.00018769,0.000129037,0,0.000160318,0.000316727,0.000301086,0.000144678,0.000179869,0.000132947,0.000277625,0.000218972,0.000218972,0.000199421,0.000348008
SRI-1052879-001.txt,CCc1cc(=O)oc2cc(OCC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(O)=O)ccc12,1,0.98085134,0.950851773,0.91045722,0.860875869,0.802518049,0.736660337,0.665422764,0.592498285,0.519687786,0.451276919,0.390320353,0.337228414,0.292411432,0.255778222,0.226097799,0.202617895,0.183811176,0.168697412,0.156205192,0.145445468,0.135985119,0.127391018,0.119617574,0.113189095,0.108151174,0.104572198,0.102338188,0.101380755,0.101266775,0.101554005,0.102112507,0.10261402,0.10312921,0.103922512,0.105506835,0.10823324,0.112037896,0.116966396,0.123002783,0.129736729,0.13717963,0.145167357,0.1535221,0.162243858,0.171182179,0.180259556,0.189252587,0.198352759,0.207359468,0.216156454,0.224632015,0.233018672,0.241129497,0.248442462,0.255119417,0.261112492,0.266790981,0.272214155,0.277678362,0.282896372,0.287747365,0.29138789,0.294032229,0.295219902,0.295014738,0.293437253,0.291645485,0.291469956,0.292354442,0.293817946,0.292922063,0.288611335,0.280254312,0.270028016,0.260177855,0.252051072,0.246126386,0.242975975,0.241847572,0.24277537,0.245497215,0.249632414,0.255320022,0.261392883,0.268411778,0.275576568,0.282465527,0.289422873,0.295735092,0.301723607,0.307133104,0.312063884,0.316762144,0.320776524,0.324907163,0.328255899,0.331155553,0.333188959,0.33421478,0.334087122,0.332523315,0.329117589,0.324104743,0.317459702,0.309522127,0.300679549,0.291367374,0.281546847,0.271792429,0.262099559,0.252532068,0.242859716,0.233597691,0.22374297,0.213295553,0.20230559,0.190365033,0.177501237,0.163367702,0.148579922,0.133188047,0.11768903,0.102582106,0.088090673,0.074725365,0.062472502,0.051726457,0.042270666,0.034323973,0.027845343,0.022376577,0.017929072,0.014226998,0.011258956,0.008901847,0.007119198,0.005660253,0.004525011,0.003649643,0.002940687,0.002363948,0.001923984,0.001632195,0.001324449,0.001189952,0.001132962,0.001117005,0.001064574,0.000930078,0.000770506,0.00062917,0.000522029,0.000449082,0.00039893,0.000360177,0.000330542,0.000300908,0.000268993,0.000243917,0.000223401,0.000198325,0.000175529,0.00017097,0.00017325,0.000175529,0.000164131,0.000239358,0.00011398,0.000257595,0.000161852,0.000109421,9.12E-06,0.00011398,8.21E-05,0.000111701,8.43E-05,6.38E-05,3.19E-05,7.29E-05,0
SRI-1052901-001.txt,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccc(Cl)cc1-n1cnnn1,0.995305164,1,0.994699379,0.981977889,0.958049371,0.924882629,0.88172043,0.828199303,0.769498713,0.708420415,0.649174618,0.595093139,0.546675753,0.504952294,0.46958958,0.439875814,0.414432834,0.392548841,0.373360594,0.356095714,0.340239285,0.325685295,0.311782523,0.29836438,0.285658034,0.273375738,0.261396335,0.249886415,0.238739967,0.228229593,0.218340148,0.208968651,0.200398304,0.192589732,0.185485385,0.179238225,0.173913373,0.169624413,0.165895805,0.163103135,0.160907163,0.159607754,0.159018628,0.159035287,0.159401787,0.160390731,0.161755263,0.163516583,0.16531728,0.167352718,0.169412388,0.171246403,0.17310162,0.174649402,0.175583826,0.175724671,0.175412691,0.175179464,0.175235499,0.175738301,0.17636226,0.176597001,0.175876117,0.173784643,0.169768287,0.163430259,0.155567166,0.14808269,0.142756323,0.140208996,0.138868696,0.135441466,0.127355747,0.114616084,0.099389671,0.084142057,0.070470998,0.05881569,0.049256399,0.041134333,0.034379827,0.028762684,0.024022414,0.020131758,0.016930183,0.01435711,0.012212631,0.01053612,0.009153415,0.007996365,0.007105861,0.006512191,0.005930638,0.005423292,0.005114342,0.004891716,0.004667575,0.004402544,0.004243526,0.004084507,0.003907315,0.0037801,0.003721036,0.00349841,0.003324247,0.003274269,0.003119794,0.00287748,0.002753294,0.002692715,0.002548841,0.002450401,0.002286839,0.002168711,0.002091474,0.001949114,0.001729517,0.001631077,0.001555354,0.001437226,0.001290323,0.00114342,0.000963199,0.000782977,0.000675451,0.000619415,0.000583068,0.000528548,0.000422535,0.000298349,0.000245343,0.00014236,0.000202938,0.000178707,0.00021051,0.000186279,9.84E-05,0.000101469,8.94E-05,0.000110556,0.000127215,0.000157504,9.24E-05,0.000128729,9.39E-05,0.000104498,0.000116614,0.000118128,0.000109041,0.0001,9.24E-05,8.63E-05,7.88E-05,7.42E-05,6.82E-05,6.21E-05,6.06E-05,5.45E-05,4.85E-05,4.39E-05,3.79E-05,3.33E-05,2.88E-05,2.57E-05,2.42E-05,2.27E-05,4.09E-05,0.000149932,7.42E-05,6.97E-05,4.54E-05,1.97E-05,1.21E-05,0,3.94E-05,0,9.09E-06,4.69E-05,4.39E-05,1.97E-05,1.51E-06
SRI-0000334.txt,CC(C(O)=O)[C@]1(O)CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,1,0.832158442,0.731453508,0.597180262,0.530043639,0.429338704,0.362202081,0.32863377,0.261497147,0.24135616,0.204431017,0.187646861,0.157435381,0.147364888,0.117153407,0.103726083,0.093655589,0.09701242,0.076871433,0.070157771,0.063444109,0.056730446,0.053373615,0.053373615,0.050016784,0.046659953,0.046659953,0.046659953,0.043303122,0.033232628,0.043303122,0.034239678,0.041960389,0.037932192,0.041960389,0.04632427,0.038603558,0.030882847,0.039946291,0.037596509,0.037260826,0.02047667,0.020812353,0.032225579,0.036253776,0.039610608,0.033232628,0.033903995,0.033232628,0.025176234,0.022155086,0.02047667,0.038603558,0.027190332,0.033232628,0.042631756,0.020140987,0.019469621,0.022490769,0.071836187,0.164149043,0.250083921,0.297750923,0.343068144,0.359180933,0.388049681,0.396777442,0.406847936,0.377307821,0.365894596,0.360523666,0.336690164,0.309499832,0.29305136,0.27693857,0.24672709,0.216515609,0.198724404,0.186975495,0.155085599,0.114803625,0.111111111,0.090634441,0.070157771,0.076200067,0.063444109,0.056730446,0.055723397,0.038939241,0.04095334,0.026518966,0.03121853,0.028868748,0.026518966,0.021819402,0.00537093,0.009063444,0.017791205,0.021819402,0.019133938,0.019805304,0.013427325,0.033568312,0.016784156,0.015441423,0.021148036,0.021148036,0.019805304,0.023833501,0.020140987,0.015777106,0.017791205,0.034575361,0.019133938,0.016784156,0.020812353,0.014434374,0.020140987,0.023833501,0.022490769,0.020140987,0.023833501,0.005035247,0.013091641,0.01074186,0.021819402,0.019469621,0.03021148,0.026183283,0.027190332,0.018126888,0.030882847,0.027861699,0.012084592,0.012084592,0.022826452,0.020140987,0.023162135,0.01510574,0.029204431,0.021819402,0.026183283,0,0.018126888,0.015441423,0.016784156,0.017455522,0.016784156,0.01611279,0.019133938,0.021148036,0.022155086,0.022490769,0.022155086,0.021148036,0.02047667,0.019805304,0.018798254,0.018126888,0.017791205,0.017455522,0.017455522,0.016448473,0.015441423,0.012420275,0.011413226,0.016784156,0.025511917,0.028868748,0.028533065,0.01510574,0.026183283,0.022155086,0.020140987,0.015777106,0.029204431,0.020812353,0.019133938,0.021819402,0.034575361,0.024169184
SRI-0000446.txt,[O-][N+](=O)C1=CC=C(S1)\C=N\NC(=O)CCCCCCCCC=C,0.273030859,0.259043623,0.245056386,0.22757234,0.211836699,0.194352653,0.180365417,0.161132966,0.14714573,0.133158493,0.122668065,0.113926042,0.106932424,0.10518402,0.106932424,0.112177638,0.119171256,0.130885567,0.143998601,0.159559402,0.179316374,0.199772707,0.222851648,0.247329312,0.272856019,0.300305971,0.327930763,0.356779439,0.385453274,0.415001311,0.443849987,0.472698662,0.501022817,0.528297928,0.553999475,0.578826821,0.602028149,0.621890025,0.639304135,0.653676021,0.666124661,0.673030859,0.676055599,0.676038115,0.673083311,0.666107177,0.654795,0.640143369,0.620840983,0.59861876,0.573406766,0.545467261,0.514695341,0.483206574,0.449707142,0.416784684,0.384649008,0.352845528,0.32195122,0.292980156,0.265145555,0.239339103,0.215525833,0.1922196,0.172357724,0.153632311,0.136567882,0.120727336,0.106215578,0.09226331,0.079552408,0.068467523,0.058239357,0.048325903,0.04113996,0.033814145,0.026558266,0.02152286,0.015997902,0.012588513,0.008637119,0.006119416,0.004266107,0.002447766,0.000769298,0,0,8.74E-05,0.000664394,0.002395314,0.003496809,0.006329225,0.008864411,0.011889151,0.015560801,0.01987936,0.025474255,0.030299851,0.035387709,0.042975785,0.050319084,0.059061107,0.068082874,0.077454323,0.088609144,0.099728997,0.111443308,0.124346534,0.138176414,0.152425911,0.166657925,0.183302736,0.199125798,0.216732232,0.233849113,0.253308856,0.271527231,0.292018533,0.312439899,0.332494099,0.354646385,0.375592272,0.39788443,0.420648658,0.444024827,0.467278608,0.49096949,0.51525483,0.538403707,0.560748317,0.583040476,0.60458082,0.625526707,0.64718944,0.67018096,0.691668852,0.713156744,0.734032695,0.755782848,0.775487368,0.795611505,0.81521112,0.834461054,0.852574526,0.870128508,0.886458607,0.897543492,0.903855232,0.911827957,0.926636944,0.943823761,0.959017397,0.970119766,0.976938544,0.981012326,0.98405455,0.986974386,0.989701897,0.991992307,0.994405105,0.995996154,0.998199143,1,1,0.99762217,0.99166011,0.983704869,0.974420841,0.963108663,0.951184544,0.937144855,0.922598129,0.906547775,0.889430894,0.870775417,0.852207361,0.832590261,0.811312178,0.787778652,0.765119329,0.740431856
SRI-1053008-001.txt,CSc1ccc(cc1)-c1ccc(=O)n(CC(=O)N[C@@H](CC(C)C)C(O)=O)n1,0.768448299,0.753099314,0.736478816,0.718768448,0.700558558,0.681077154,0.660142591,0.638617683,0.616774897,0.594341765,0.573270969,0.55324463,0.534444394,0.517551428,0.501793742,0.487352981,0.47291222,0.459742973,0.446528314,0.43385859,0.421461332,0.410335589,0.399573135,0.389809727,0.380409609,0.371599837,0.363425821,0.354888516,0.347032378,0.339762045,0.333717815,0.329049544,0.32582989,0.325443894,0.32696517,0.330920485,0.337496027,0.345987921,0.356936561,0.370432769,0.386063303,0.403555697,0.423009854,0.444421234,0.467449253,0.491635257,0.517424277,0.543844512,0.571041279,0.599078153,0.62749194,0.655787657,0.684546569,0.713886744,0.742427683,0.77019663,0.796939285,0.823105218,0.847654512,0.871295581,0.893251896,0.913264611,0.932464466,0.949357432,0.964179647,0.977021934,0.987534626,0.994155579,0.998310703,1,0.998764815,0.995735888,0.990409155,0.983116116,0.974301803,0.962372281,0.947631806,0.929853322,0.909377412,0.885640979,0.860206167,0.832296444,0.804895327,0.776685891,0.748022342,0.719522274,0.690277462,0.660306071,0.629131284,0.597743063,0.565310386,0.533286408,0.502306889,0.472126606,0.444116979,0.418954634,0.396834839,0.377448799,0.361241542,0.347745334,0.336710413,0.328064121,0.320989056,0.315094682,0.310530857,0.30697516,0.303419463,0.300422324,0.297761228,0.294882158,0.291880478,0.289064983,0.285931611,0.28215794,0.27838427,0.274324508,0.269928704,0.265324009,0.26066482,0.255201853,0.249770673,0.243849053,0.237677671,0.231329186,0.224544753,0.217374325,0.210140321,0.20275646,0.195517915,0.188297534,0.18142682,0.174501612,0.167158621,0.159865583,0.152549839,0.1452568,0.138122701,0.130952273,0.12376368,0.116806685,0.110253849,0.10344671,0.097007402,0.090799691,0.084637392,0.079060896,0.075300849,0.073116571,0.070078561,0.06411153,0.057163617,0.050806049,0.046051496,0.042809137,0.040479542,0.03852232,0.03653785,0.034498887,0.032300985,0.029921439,0.027323918,0.024340402,0.020943645,0.017283502,0.013691476,0.010925934,0.009114028,0.007983289,0.006575542,0.00559466,0.004872622,0.004018891,0.003337723,0.002570274,0.002134326,0.001616639,0.00117615,0.000899142,0.000494982,0.000236138,0
SRI-1053160-001.txt,Cc1ccc(cc1)S(=O)(=O)NC(=O)NC(C)(C)Cc1ccccc1,0.933666564,0.928306286,0.929646356,0.939026842,0.951087466,0.967168299,0.983249132,0.992629618,1,0.999463972,0.99209359,0.976146764,0.950819452,0.91852378,0.87818769,0.828873136,0.774064297,0.714163194,0.651045924,0.586186564,0.520791177,0.457405894,0.396566742,0.340283827,0.290567251,0.246612975,0.209225038,0.178537448,0.153210136,0.132841081,0.116974659,0.105262453,0.096793214,0.090615494,0.085174812,0.081047398,0.079117698,0.078059043,0.076357155,0.073636814,0.070702062,0.068249735,0.066306635,0.066119025,0.066641652,0.065154175,0.062621444,0.059365075,0.056457124,0.054219209,0.05155247,0.047425057,0.044088284,0.04112673,0.040108278,0.039532048,0.037950766,0.034680996,0.030231966,0.026694183,0.024215054,0.022151347,0.021655522,0.020838079,0.020931884,0.020918484,0.021253501,0.0212401,0.021441111,0.021896734,0.021910135,0.021735926,0.021668922,0.022178149,0.021936936,0.021869933,0.022486365,0.022084344,0.021092693,0.021146295,0.020958686,0.020208247,0.019551613,0.019404205,0.018586763,0.017715718,0.016670464,0.015276791,0.014352143,0.013775914,0.01255645,0.011377189,0.01139059,0.009916514,0.009889712,0.009608298,0.008924862,0.007946612,0.007423985,0.006432333,0.005467483,0.004542835,0.003350174,0.003001755,0.002867749,0.002385324,0.000790641,0.001634885,0.000884446,0.000884446,0.000737038,0.000308216,0.000670035,0.001058655,0.000214411,0.000589631,0.000482425,0.00077724,0.000227812,0.000482425,0.000442223,0.000696836,0.000455624,0.00057623,0.000442223,0.000817442,0.000268014,1.34E-05,0.000710237,0.000844244,0.000643233,0.001058655,0.001031853,0.000455624,0.000335017,0.000616432,0.001179261,0.000469024,0,0.000495826,0.000750439,0.00038862,0.000710237,0.00096485,0.00077724,0.000737038,0.000737038,0.000603031,0.000442223,0.000402021,0.000294815,0.000214411,0.000147408,0.000147408,0.000120606,9.38E-05,5.36E-05,4.02E-05,8.04E-05,8.04E-05,8.04E-05,9.38E-05,5.36E-05,6.7E-05,0.000254613,0.000428822,0.000790641,0.001031853,0.000629833,0.000737038,0.000603031,0.000830843,0.000147408,0.000750439,0.000241212,0.000402021,0.000616432,0.000495826,0.000562829,0.000804042,0.000911247
SRI-0000678.txt,CN1C2CCC1CN(CC1=CC=CC=C1)C2,1,0.847014925,0.712686567,0.607587065,0.524875622,0.449626866,0.390547264,0.34079602,0.299751244,0.263059701,0.230099502,0.198383085,0.166044776,0.144278607,0.122512438,0.111318408,0.100746269,0.09079602,0.086442786,0.077114428,0.072761194,0.070895522,0.06840796,0.063743781,0.062126866,0.061629353,0.060447761,0.061069652,0.062997512,0.062437811,0.064614428,0.066169154,0.066977612,0.069465174,0.070211443,0.072450249,0.074191542,0.076243781,0.078669154,0.080534826,0.078109453,0.075559701,0.07108209,0.073818408,0.071828358,0.067226368,0.061753731,0.052922886,0.048880597,0.047263682,0.040236318,0.032462687,0.022823383,0.018283582,0.012562189,0.007462687,0.006156716,0.002798507,0.002549751,0.002487562,0.003420398,0.004975124,0.002487562,0.003171642,0.001243781,0,0.002425373,0,0.000808458,0.000995025,0.001181592,0.003109453,0.001119403,0.001865672,0.00068408,0.000746269,0.001865672,0.000373134,0.001616915,0.000186567,0.001927861,0.002238806,0.001616915,0.00261194,0.003669154,0.001368159,0.001741294,0.000435323,0.000932836,0.000310945,0.002798507,0.003233831,0.004415423,0.00329602,0.004975124,0.002860697,0.001679104,0.004477612,0.004912935,0.002114428,0.004477612,0.003606965,0.005597015,0.006405473,0.004228856,0.005597015,0.004291045,0.007089552,0.007027363,0.007524876,0.00988806,0.006343284,0.008644279,0.011504975,0.00920398,0.006467662,0.011567164,0.014614428,0.011567164,0.015422886,0.017226368,0.013121891,0.015982587,0.016542289,0.021579602,0.018656716,0.015236318,0.021952736,0.022014925,0.027922886,0.025746269,0.029042289,0.029477612,0.031281095,0.030783582,0.033768657,0.035696517,0.036256219,0.041231343,0.042039801,0.042412935,0.043097015,0.043345771,0.044340796,0.048880597,0.051865672,0.052922886,0.053358209,0.053855721,0.055597015,0.058022388,0.060136816,0.061753731,0.062810945,0.063432836,0.063868159,0.064303483,0.064738806,0.065174129,0.06579602,0.066355721,0.06710199,0.067972637,0.068905473,0.069962687,0.070584577,0.069776119,0.071517413,0.073631841,0.070584577,0.070273632,0.070584577,0.070460199,0.065733831,0.068594527,0.068159204,0.065920398,0.063743781,0.062313433,0.061629353,0.061442786
SRI-1053018-001.txt,Cn1nnc(n1)-c1ccc(OCC(=O)NCC2(CC(O)=O)CCCCC2)cc1,0.239942091,0.228715839,0.224296454,0.226887128,0.233643198,0.244767855,0.260057909,0.278395814,0.299476786,0.323605608,0.350325104,0.378060551,0.407726303,0.439423956,0.471578787,0.505867114,0.541222188,0.576983643,0.612999086,0.649420908,0.685487148,0.721197806,0.75594331,0.789977649,0.822843645,0.853931728,0.883140303,0.909961394,0.933988621,0.954729249,0.972269633,0.985070609,0.994082089,0.999354871,1,0.997175658,0.989408717,0.977710048,0.960946866,0.939464594,0.914020116,0.883414609,0.848496393,0.809260388,0.767606421,0.723290663,0.676968404,0.629823225,0.580595347,0.530265163,0.480768059,0.433704155,0.389794778,0.350081276,0.314675404,0.282236107,0.25306817,0.226887128,0.204363507,0.185634461,0.169724677,0.156232856,0.144132886,0.132215788,0.120755867,0.109326425,0.097983338,0.08729046,0.077918318,0.069897389,0.063512141,0.057594229,0.052798943,0.047968099,0.042481967,0.036833283,0.031342071,0.026805852,0.023224627,0.02070507,0.018485218,0.016930814,0.015904704,0.014817637,0.013786447,0.013039724,0.012450472,0.011739307,0.011119577,0.010631921,0.010017271,0.009387382,0.008833689,0.008325714,0.007731383,0.007426598,0.006847506,0.006491923,0.006491923,0.005887433,0.005851874,0.005714721,0.005663924,0.005516611,0.005354059,0.005221985,0.00533374,0.005445494,0.005288022,0.005303261,0.005384537,0.005399776,0.005267703,0.00533374,0.005013715,0.004744488,0.004907041,0.004759728,0.004546378,0.004526059,0.004333029,0.004637814,0.004256832,0.003809814,0.003977446,0.004043483,0.003759017,0.003357716,0.003642182,0.003459311,0.003388195,0.003027532,0.002804023,0.002834502,0.002448441,0.002651631,0.002412882,0.00225541,0.002377324,0.002067459,0.001828711,0.001747435,0.001782993,0.001422331,0.001300417,0.001244539,0.001198821,0.001097226,0.000960073,0.000787362,0.000634969,0.000502895,0.000421619,0.000380981,0.000370822,0.000375902,0.000365742,0.000355583,0.000335264,0.000309865,0.000279386,0.000248908,0.00019811,0.000193031,0.000233669,0.000218429,0.000162552,0.00020827,4.06E-05,0,4.06E-05,5.08E-05,0.000243828,6.1E-05,5.59E-05,7.62E-05,0.000121914,9.14E-05,3.56E-05,5.08E-05,5.08E-06
SRI-0000693.txt,ClC1=CC(=CC(Cl)=C1)N1CCNCC1,1,0.961566718,0.909489372,0.8432182,0.768900528,0.690134791,0.609819728,0.532353426,0.46188408,0.398861495,0.344884975,0.30195365,0.267468651,0.242029717,0.224487348,0.21409187,0.209044066,0.209194001,0.21324224,0.220888913,0.23133437,0.243828934,0.258372608,0.27466552,0.292187898,0.311049693,0.330106404,0.349712875,0.36930935,0.388605956,0.407532723,0.425454927,0.441387996,0.455062048,0.465717413,0.472729363,0.47666765,0.477347354,0.474203721,0.466716978,0.455336928,0.44002359,0.419832373,0.396227641,0.369299355,0.339727219,0.308710711,0.27684957,0.245568178,0.21531134,0.187138595,0.161899574,0.139559292,0.119982807,0.10388481,0.090580597,0.079785293,0.07137895,0.065076692,0.060453703,0.057155138,0.055041057,0.053311809,0.052926977,0.05271207,0.052966959,0.053311809,0.054166438,0.055051053,0.056005638,0.056700335,0.057739883,0.058739448,0.059374172,0.060188818,0.060813546,0.061238361,0.060833537,0.06080355,0.060508679,0.060193816,0.059214242,0.058089731,0.056935233,0.055290948,0.053421762,0.05133267,0.049223588,0.046869612,0.044605597,0.041851794,0.039492821,0.036654055,0.033805295,0.031016508,0.028682523,0.026093649,0.023754667,0.02135571,0.019166663,0.016957623,0.014793565,0.0128744,0.011534982,0.009920685,0.008386352,0.007211863,0.005777487,0.004912863,0.004198174,0.003223598,0.002538896,0.002259017,0.001779226,0.001364406,0.001024554,0.001089526,0.000904606,0.000809648,0.000539765,0.000419817,0.00038983,0.000749674,0.000659713,0.000409822,0.000609735,0.00052977,0.000419817,0.000334854,0.000319861,0.000419817,0.000634724,0.000649717,0.000314863,0.000124946,0.000234898,0,0.000189917,0.000564754,0.000359843,0.000269883,0.000284876,0.000304867,0.000494785,0.00041482,0.000464798,0.000489787,0.000474793,0.000434811,0.000369839,0.000289874,0.000234898,0.000204911,0.00018492,0.000169926,0.000169926,0.000174924,0.000189917,0.000189917,0.000194915,0.000194915,0.000204911,0.000214907,0.0002299,0.000264885,0.000289874,0.000319861,0.000129943,0.000349848,0.000424815,0.000289874,0.000339852,0.000214907,0.000269883,0.000279878,0.00027488,0.000244893,0.000269883,0.000244893,0.000259887,0.000359843
